,Absolute_Path,Label,Width,Height,Channels,Numerical
1597,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0597.jpg,dog,270,480,3,1
1598,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0598.jpg,dog,320,427,3,1
1599,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0599.jpg,dog,320,400,3,1
1600,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0600.jpg,dog,300,480,3,1
1601,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0601.jpg,dog,320,298,3,1
1602,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0602.jpg,dog,300,480,3,1
1603,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0603.jpg,dog,320,480,3,1
1604,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0604.jpg,dog,320,427,3,1
1605,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0605.jpg,dog,280,480,3,1
1606,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0606.jpg,dog,320,213,3,1
1607,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0607.jpg,dog,306,480,3,1
1608,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0608.jpg,dog,320,445,3,1
1609,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0609.jpg,dog,300,480,3,1
1610,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0610.jpg,dog,300,480,3,1
1611,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0611.jpg,dog,270,480,3,1
1612,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0612.jpg,dog,320,410,3,1
1613,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0613.jpg,dog,320,480,3,1
1614,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0614.jpg,dog,320,290,3,1
1615,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0615.jpg,dog,320,427,3,1
1616,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0616.jpg,dog,306,480,3,1
1617,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0617.jpg,dog,320,474,3,1
1618,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0618.jpg,dog,300,480,3,1
1619,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0619.jpg,dog,300,480,3,1
1620,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0620.jpg,dog,300,480,3,1
1621,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0621.jpg,dog,306,480,3,1
1622,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0622.jpg,dog,320,480,3,1
1623,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0623.jpg,dog,320,480,3,1
1624,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0624.jpg,dog,320,357,3,1
1625,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0625.jpg,dog,320,478,3,1
1626,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0626.jpg,dog,288,480,3,1
1627,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0627.jpg,dog,320,480,3,1
1628,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0628.jpg,dog,320,320,3,1
1629,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0629.jpg,dog,318,480,3,1
1630,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0630.jpg,dog,270,480,3,1
1631,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0631.jpg,dog,270,480,3,1
1632,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0632.jpg,dog,320,415,3,1
1633,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0633.jpg,dog,320,480,3,1
1634,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0634.jpg,dog,300,480,3,1
1635,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0635.jpg,dog,320,427,3,1
1636,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0636.jpg,dog,320,480,3,1
1637,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0637.jpg,dog,320,427,3,1
1638,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0638.jpg,dog,320,427,3,1
1639,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0639.jpg,dog,270,480,3,1
1640,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0640.jpg,dog,320,386,3,1
1641,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0641.jpg,dog,279,480,3,1
1642,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0642.jpg,dog,307,480,3,1
1643,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0643.jpg,dog,320,257,3,1
1644,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0644.jpg,dog,300,480,3,1
1645,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0645.jpg,dog,320,332,3,1
1646,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0646.jpg,dog,270,480,3,1
1647,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0647.jpg,dog,300,480,3,1
1648,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0648.jpg,dog,320,231,3,1
1649,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0649.jpg,dog,320,480,3,1
1650,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0650.jpg,dog,320,220,3,1
1651,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0651.jpg,dog,320,427,3,1
1652,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0652.jpg,dog,320,480,3,1
1653,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0653.jpg,dog,300,480,3,1
1654,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0654.jpg,dog,320,427,3,1
1655,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0655.jpg,dog,320,212,3,1
1656,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0656.jpg,dog,320,480,3,1
1657,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0657.jpg,dog,320,320,3,1
1658,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0658.jpg,dog,270,480,3,1
1659,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0659.jpg,dog,319,480,3,1
1660,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0660.jpg,dog,320,478,3,1
1661,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0661.jpg,dog,270,480,3,1
1662,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0662.jpg,dog,320,480,3,1
1663,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0663.jpg,dog,320,359,3,1
1664,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0664.jpg,dog,320,388,3,1
1665,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0665.jpg,dog,270,480,3,1
1666,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0666.jpg,dog,270,480,3,1
1667,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0667.jpg,dog,320,427,3,1
1668,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0668.jpg,dog,320,427,3,1
1669,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0669.jpg,dog,320,320,3,1
1670,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0670.jpg,dog,320,320,3,1
1671,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0671.jpg,dog,320,203,3,1
1672,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0672.jpg,dog,320,480,3,1
1673,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0673.jpg,dog,300,480,3,1
1674,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0674.jpg,dog,320,480,3,1
1675,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0675.jpg,dog,320,479,3,1
1676,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0676.jpg,dog,320,461,3,1
1677,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0677.jpg,dog,320,480,3,1
1678,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0678.jpg,dog,320,426,3,1
1679,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0679.jpg,dog,270,480,3,1
1680,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0680.jpg,dog,270,480,3,1
1681,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0681.jpg,dog,320,320,3,1
1682,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0682.jpg,dog,320,427,3,1
1683,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0683.jpg,dog,320,480,3,1
1684,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0684.jpg,dog,311,480,3,1
1685,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0685.jpg,dog,320,320,3,1
1686,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0686.jpg,dog,300,480,3,1
1687,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0687.jpg,dog,320,480,3,1
1688,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0688.jpg,dog,320,480,3,1
1689,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0689.jpg,dog,300,480,3,1
1690,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0690.jpg,dog,300,480,3,1
1691,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0691.jpg,dog,300,480,3,1
1692,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0692.jpg,dog,320,480,3,1
1693,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0693.jpg,dog,320,427,3,1
1694,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0694.jpg,dog,320,213,3,1
1695,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0695.jpg,dog,320,480,3,1
1696,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0696.jpg,dog,300,480,3,1
1697,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0697.jpg,dog,320,453,3,1
1698,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0698.jpg,dog,320,480,3,1
1699,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0699.jpg,dog,320,480,3,1
1700,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0700.jpg,dog,300,480,3,1
1701,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0701.jpg,dog,320,224,3,1
1702,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0702.jpg,dog,320,480,3,1
1703,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0703.jpg,dog,319,480,3,1
1704,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0704.jpg,dog,320,427,3,1
1705,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0705.jpg,dog,300,480,3,1
1706,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0706.jpg,dog,270,480,3,1
1707,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0707.jpg,dog,318,480,3,1
1708,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0708.jpg,dog,320,256,3,1
1709,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0709.jpg,dog,320,427,3,1
1710,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0710.jpg,dog,320,473,3,1
1711,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0711.jpg,dog,320,361,3,1
1712,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0712.jpg,dog,320,480,3,1
1713,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0713.jpg,dog,320,480,3,1
1714,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0714.jpg,dog,319,480,3,1
1715,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0715.jpg,dog,283,480,3,1
1716,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0716.jpg,dog,278,480,3,1
1717,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0717.jpg,dog,320,480,3,1
1718,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0718.jpg,dog,320,248,3,1
1719,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0719.jpg,dog,300,480,3,1
1720,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0720.jpg,dog,320,257,3,1
1721,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0721.jpg,dog,270,480,3,1
1722,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0722.jpg,dog,320,443,3,1
1723,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0723.jpg,dog,319,480,3,1
1724,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0724.jpg,dog,300,480,3,1
1725,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0725.jpg,dog,320,480,3,1
1726,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0726.jpg,dog,320,480,3,1
1727,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0727.jpg,dog,303,480,3,1
1728,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0728.jpg,dog,320,480,3,1
1729,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0729.jpg,dog,320,320,3,1
1730,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0730.jpg,dog,300,480,3,1
1731,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0731.jpg,dog,320,480,3,1
1732,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0732.jpg,dog,320,411,3,1
1733,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0733.jpg,dog,320,427,3,1
1734,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0734.jpg,dog,320,427,3,1
1735,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0735.jpg,dog,320,480,3,1
1736,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0736.jpg,dog,320,420,3,1
1737,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0737.jpg,dog,320,400,3,1
1738,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0738.jpg,dog,320,256,3,1
1739,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0739.jpg,dog,270,480,3,1
1740,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0740.jpg,dog,319,480,3,1
1741,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0741.jpg,dog,320,480,3,1
1742,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0742.jpg,dog,270,480,3,1
1743,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0743.jpg,dog,300,480,3,1
1744,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0744.jpg,dog,300,480,3,1
1745,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0745.jpg,dog,320,478,3,1
1746,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0746.jpg,dog,319,480,3,1
1747,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0747.jpg,dog,320,436,3,1
1748,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0748.jpg,dog,320,320,3,1
1749,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0749.jpg,dog,320,480,3,1
1750,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0750.jpg,dog,320,480,3,1
1751,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0751.jpg,dog,320,480,3,1
1752,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0752.jpg,dog,320,342,3,1
1753,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0753.jpg,dog,320,477,3,1
1754,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0754.jpg,dog,302,480,3,1
1755,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0755.jpg,dog,320,480,3,1
1756,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0756.jpg,dog,320,256,3,1
1757,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0757.jpg,dog,270,480,3,1
1758,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0758.jpg,dog,320,320,3,1
1759,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0759.jpg,dog,320,479,3,1
1760,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0760.jpg,dog,320,320,3,1
1761,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0761.jpg,dog,300,480,3,1
1762,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0762.jpg,dog,320,231,3,1
1763,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0763.jpg,dog,320,480,3,1
1764,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0764.jpg,dog,287,480,3,1
1765,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0765.jpg,dog,300,480,3,1
1766,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0766.jpg,dog,320,320,3,1
1767,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0767.jpg,dog,320,345,3,1
1768,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0768.jpg,dog,251,480,3,1
1769,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0769.jpg,dog,320,427,3,1
1770,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0770.jpg,dog,300,480,3,1
1771,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0771.jpg,dog,320,320,3,1
1772,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0772.jpg,dog,320,229,3,1
1773,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0773.jpg,dog,280,480,3,1
1774,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0774.jpg,dog,320,421,3,1
1775,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0775.jpg,dog,320,427,3,1
1776,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0776.jpg,dog,320,436,3,1
1777,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0777.jpg,dog,319,480,3,1
1778,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0778.jpg,dog,320,444,3,1
1779,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0779.jpg,dog,320,264,3,1
1780,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0780.jpg,dog,320,427,3,1
1781,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0781.jpg,dog,320,480,3,1
1782,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0782.jpg,dog,300,480,3,1
1783,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0783.jpg,dog,320,213,3,1
1784,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0784.jpg,dog,320,400,3,1
1785,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0785.jpg,dog,300,480,3,1
1786,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0786.jpg,dog,320,400,3,1
1787,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0787.jpg,dog,320,427,3,1
1788,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0788.jpg,dog,270,480,3,1
1789,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0789.jpg,dog,300,480,3,1
1790,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0790.jpg,dog,302,480,3,1
1791,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0791.jpg,dog,320,480,3,1
1792,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0792.jpg,dog,320,400,3,1
1793,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0793.jpg,dog,300,480,3,1
1794,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0794.jpg,dog,320,354,3,1
1795,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0795.jpg,dog,320,480,3,1
1796,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0796.jpg,dog,320,414,3,1
1797,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0797.jpg,dog,320,427,3,1
1798,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0798.jpg,dog,320,319,3,1
1799,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0799.jpg,dog,270,480,3,1
1800,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0800.jpg,dog,320,480,3,1
1801,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0801.jpg,dog,320,226,3,1
1802,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0802.jpg,dog,270,480,3,1
1803,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0803.jpg,dog,270,480,3,1
1804,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0804.jpg,dog,300,480,3,1
1805,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0805.jpg,dog,320,480,3,1
1806,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0806.jpg,dog,300,480,3,1
1807,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0807.jpg,dog,279,480,3,1
1808,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0808.jpg,dog,320,480,3,1
1809,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0809.jpg,dog,320,480,3,1
1810,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0810.jpg,dog,301,480,3,1
1811,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0811.jpg,dog,320,480,3,1
1812,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0812.jpg,dog,270,480,3,1
1813,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0813.jpg,dog,320,427,3,1
1814,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0814.jpg,dog,320,470,3,1
1815,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0815.jpg,dog,320,480,3,1
1816,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0816.jpg,dog,300,480,3,1
1817,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0817.jpg,dog,320,480,3,1
1818,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0818.jpg,dog,319,480,3,1
1819,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0819.jpg,dog,320,480,3,1
1820,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0820.jpg,dog,320,320,3,1
1821,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0821.jpg,dog,320,480,3,1
1822,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0822.jpg,dog,320,480,3,1
1823,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0823.jpg,dog,270,480,3,1
1824,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0824.jpg,dog,270,480,3,1
1825,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0825.jpg,dog,320,410,3,1
1826,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0826.jpg,dog,304,480,3,1
1827,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0827.jpg,dog,320,427,3,1
1828,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0828.jpg,dog,320,480,3,1
1829,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0829.jpg,dog,320,427,3,1
1830,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0830.jpg,dog,320,320,3,1
1831,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0831.jpg,dog,270,480,3,1
1832,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0832.jpg,dog,300,480,3,1
1833,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0833.jpg,dog,319,480,3,1
1834,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0834.jpg,dog,320,414,3,1
1835,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0835.jpg,dog,320,480,3,1
1836,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0836.jpg,dog,320,480,3,1
1837,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0837.jpg,dog,320,427,3,1
1838,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0838.jpg,dog,319,480,3,1
1839,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0839.jpg,dog,320,320,3,1
1840,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0840.jpg,dog,320,480,3,1
1841,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0841.jpg,dog,300,480,3,1
1842,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0842.jpg,dog,300,480,3,1
1843,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0843.jpg,dog,300,480,3,1
1844,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0844.jpg,dog,300,480,3,1
1845,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0845.jpg,dog,320,480,3,1
1846,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0846.jpg,dog,318,480,3,1
1847,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0847.jpg,dog,320,447,3,1
1848,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0848.jpg,dog,320,369,3,1
1849,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0849.jpg,dog,320,480,3,1
1850,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0850.jpg,dog,319,480,3,1
1851,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0851.jpg,dog,320,427,3,1
1852,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0852.jpg,dog,320,213,3,1
1853,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0853.jpg,dog,320,400,3,1
1854,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0854.jpg,dog,320,320,3,1
1855,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0855.jpg,dog,320,427,3,1
1856,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0856.jpg,dog,320,480,3,1
1857,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0857.jpg,dog,320,381,3,1
1858,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0858.jpg,dog,300,480,3,1
1859,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0859.jpg,dog,300,480,3,1
